Messstellennummer,Decade,Decade_Label,Month,Label,Monatsmittelwert_Pegelstand_m_NHN,q05,q95
5826701,2020,2020 - 2029,11,"Neue Fahlenbergbrücke (Gosener Kanal, id: 5826701, fluss-km: 1.00)",32.355583333333335,32.33,32.3805
5826701,2020,2020 - 2029,12,"Neue Fahlenbergbrücke (Gosener Kanal, id: 5826701, fluss-km: 1.00)",32.3575,32.339999999999996,32.379999999999995
5826702,1990,1990 - 1999,11,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.38366666666667,32.35,32.4055
5826702,1990,1990 - 1999,12,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.376451612903224,32.34,32.410000000000004
5826702,2000,2000 - 2009,01,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.39577419354839,32.36,32.4355
5826702,2000,2000 - 2009,02,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.384911660777384,32.35,32.42
5826702,2000,2000 - 2009,03,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.38674193548387,32.35,32.4255
5826702,2000,2000 - 2009,04,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.37453333333333,32.34,32.410500000000006
5826702,2000,2000 - 2009,05,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.37222580645162,32.34,32.410000000000004
5826702,2000,2000 - 2009,06,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.36963333333333,32.34,32.4
5826702,2000,2000 - 2009,07,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.370387096774195,32.34,32.4
5826702,2000,2000 - 2009,08,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.37274193548387,32.34,32.410000000000004
5826702,2000,2000 - 2009,09,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.374700000000004,32.34,32.410000000000004
5826702,2000,2000 - 2009,10,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.381129032258066,32.35,32.42
5826702,2000,2000 - 2009,11,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.38456666666667,32.35,32.42
5826702,2000,2000 - 2009,12,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.38874193548387,32.36,32.42
5826702,2010,2010 - 2019,01,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.38193548387097,32.34,32.43
5826702,2010,2010 - 2019,02,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.37620567375887,32.340500000000006,32.429500000000004
5826702,2010,2010 - 2019,03,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.370000000000005,32.34,32.4
5826702,2010,2010 - 2019,04,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.36476666666667,32.34,32.39
5826702,2010,2010 - 2019,05,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.361322580645165,32.33,32.39
5826702,2010,2010 - 2019,06,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.36643333333333,32.33,32.4
5826702,2010,2010 - 2019,07,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.36883870967742,32.34,32.4055
5826702,2010,2010 - 2019,08,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.35861290322581,32.32,32.4
5826702,2010,2010 - 2019,09,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.36486666666667,32.32,32.39
5826702,2010,2010 - 2019,10,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.37112903225807,32.34,32.4
5826702,2010,2010 - 2019,11,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.37253333333334,32.34,32.4
5826702,2010,2010 - 2019,12,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.375290322580646,32.35,32.4
5826702,2020,2020 - 2029,01,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.36064516129032,32.33,32.39
5826702,2020,2020 - 2029,02,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.36739436619718,32.34,32.4
5826702,2020,2020 - 2029,03,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.36303225806452,32.33,32.39
5826702,2020,2020 - 2029,04,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.36244094488189,32.34,32.39
5826702,2020,2020 - 2029,05,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.35201612903226,32.33,32.38
5826702,2020,2020 - 2029,06,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.32983333333333,32.2995,32.370000000000005
5826702,2020,2020 - 2029,07,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.33467741935484,32.300000000000004,32.368500000000004
5826702,2020,2020 - 2029,08,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.32943548387097,32.29,32.368500000000004
5826702,2020,2020 - 2029,09,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.342333333333336,32.319500000000005,32.370000000000005
5826702,2020,2020 - 2029,10,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.34951612903226,32.33,32.370000000000005
5826702,2020,2020 - 2029,11,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.34908333333333,32.33,32.370000000000005
5826702,2020,2020 - 2029,12,"Gosener Landstraße (Gosener Graben, id: 5826702, fluss-km: 1.00)",32.35217741935484,32.33,32.38
5827101,1990,1990 - 1999,01,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.340887096774196,32.31,32.370000000000005
5827101,1990,1990 - 1999,02,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.349734513274335,32.32,32.39
5827101,1990,1990 - 1999,03,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.34629032258065,32.32,32.38
5827101,1990,1990 - 1999,04,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.33858333333333,32.3095,32.38
5827101,1990,1990 - 1999,05,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.33814516129032,32.31,32.370000000000005
5827101,1990,1990 - 1999,06,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.339600000000004,32.31,32.370000000000005
5827101,1990,1990 - 1999,07,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.341806451612904,32.307,32.370000000000005
5827101,1990,1990 - 1999,08,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.34141935483871,32.31,32.370000000000005
5827101,1990,1990 - 1999,09,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.3422,32.32,32.370000000000005
5827101,1990,1990 - 1999,10,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.342,32.31,32.38
5827101,1990,1990 - 1999,11,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.337133333333334,32.31,32.370000000000005
5827101,1990,1990 - 1999,12,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.349806451612906,32.32,32.38
5827101,2000,2000 - 2009,01,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.36412903225806,32.33,32.4
5827101,2000,2000 - 2009,02,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.356572438162544,32.32,32.4
5827101,2000,2000 - 2009,03,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35787096774194,32.32,32.39
5827101,2000,2000 - 2009,04,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.354033333333334,32.32,32.38
5827101,2000,2000 - 2009,05,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35509677419355,32.33,32.3855
5827101,2000,2000 - 2009,06,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.3583,32.33,32.39
5827101,2000,2000 - 2009,07,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.36196774193549,32.33,32.39
5827101,2000,2000 - 2009,08,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35851612903226,32.3245,32.39
5827101,2000,2000 - 2009,09,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35736666666667,32.32,32.39
5827101,2000,2000 - 2009,10,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35606451612903,32.33,32.39
5827101,2000,2000 - 2009,11,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.358266666666665,32.33,32.39
5827101,2000,2000 - 2009,12,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35809677419355,32.33,32.39
5827101,2010,2010 - 2019,01,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.36622580645162,32.33,32.39
5827101,2010,2010 - 2019,02,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.358333333333334,32.33,32.39
5827101,2010,2010 - 2019,03,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35693548387097,32.33,32.39
5827101,2010,2010 - 2019,04,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.356833333333334,32.33,32.39
5827101,2010,2010 - 2019,05,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35638709677419,32.33,32.38
5827101,2010,2010 - 2019,06,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35706666666667,32.32,32.39
5827101,2010,2010 - 2019,07,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35667741935484,32.32,32.39
5827101,2010,2010 - 2019,08,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.347806451612904,32.31,32.39
5827101,2010,2010 - 2019,09,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.3573,32.31,32.39
5827101,2010,2010 - 2019,10,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.361064516129034,32.33,32.39
5827101,2010,2010 - 2019,11,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.36196666666667,32.34,32.38
5827101,2010,2010 - 2019,12,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.363,32.33,32.39
5827101,2020,2020 - 2029,01,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.348129032258065,32.32,32.370000000000005
5827101,2020,2020 - 2029,02,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35267605633803,32.33,32.38
5827101,2020,2020 - 2029,03,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.35038709677419,32.32,32.38
5827101,2020,2020 - 2029,04,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.349921259842525,32.33,32.370000000000005
5827101,2020,2020 - 2029,05,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.34274193548387,32.32,32.370000000000005
5827101,2020,2020 - 2029,06,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.321416666666664,32.2995,32.36
5827101,2020,2020 - 2029,07,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.32790322580645,32.2915,32.36
5827101,2020,2020 - 2029,08,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.32274193548387,32.29,32.368500000000004
5827101,2020,2020 - 2029,09,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.33533333333333,32.300000000000004,32.370000000000005
5827101,2020,2020 - 2029,10,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.343467741935484,32.32,32.368500000000004
5827101,2020,2020 - 2029,11,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.343833333333336,32.32,32.370000000000005
5827101,2020,2020 - 2029,12,"Fähre Rahnsdorf (Müggelspree, id: 5827101, fluss-km: 8.51)",32.34645161290323,32.33,32.370000000000005
5827103,2000,2000 - 2009,01,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.35569892473118,32.33,32.379999999999995
5827103,2000,2000 - 2009,02,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.35513274336283,32.33,32.384
5827103,2000,2000 - 2009,03,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.354032258064514,32.33,32.379999999999995
5827103,2000,2000 - 2009,04,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34908333333333,32.33,32.3705
5827103,2000,2000 - 2009,05,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34862903225806,32.33,32.37
5827103,2000,2000 - 2009,06,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.3475,32.32,32.37
5827103,2000,2000 - 2009,07,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34266129032258,32.32,32.37
5827103,2000,2000 - 2009,08,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34927419354839,32.33,32.37
5827103,2000,2000 - 2009,09,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34733333333333,32.33,32.37
5827103,2000,2000 - 2009,10,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.35048387096774,32.33,32.37
5827103,2000,2000 - 2009,11,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34766666666667,32.33,32.37
5827103,2000,2000 - 2009,12,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34572580645161,32.33,32.36
5827103,2010,2010 - 2019,01,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.35364516129032,32.33,32.379999999999995
5827103,2010,2010 - 2019,02,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.349432624113476,32.33,32.37
5827103,2010,2010 - 2019,03,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.350967741935484,32.33,32.379999999999995
5827103,2010,2010 - 2019,04,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.3527,32.339499999999994,32.379999999999995
5827103,2010,2010 - 2019,05,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.35316129032258,32.33,32.375499999999995
5827103,2010,2010 - 2019,06,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.35406666666667,32.33,32.3805
5827103,2010,2010 - 2019,07,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.3531935483871,32.33,32.379999999999995
5827103,2010,2010 - 2019,08,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34287096774193,32.309999999999995,32.37
5827103,2010,2010 - 2019,09,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34896666666666,32.32,32.37
5827103,2010,2010 - 2019,10,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.353032258064516,32.33,32.37
5827103,2010,2010 - 2019,11,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.35283333333333,32.33,32.37
5827103,2010,2010 - 2019,12,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.352225806451614,32.33,32.37
5827103,2020,2020 - 2029,01,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34174193548387,32.309999999999995,32.36
5827103,2020,2020 - 2029,02,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.345915492957744,32.32,32.37
5827103,2020,2020 - 2029,03,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34832258064516,32.32,32.37
5827103,2020,2020 - 2029,04,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34811023622047,32.32,32.37
5827103,2020,2020 - 2029,05,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34225806451613,32.32,32.36
5827103,2020,2020 - 2029,06,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.32391666666666,32.3,32.36
5827103,2020,2020 - 2029,07,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.32604838709677,32.29,32.36
5827103,2020,2020 - 2029,08,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.32064516129032,32.29,32.3585
5827103,2020,2020 - 2029,09,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.33316666666666,32.309999999999995,32.37
5827103,2020,2020 - 2029,10,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34298387096774,32.33,32.36
5827103,2020,2020 - 2029,11,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34008333333333,32.32,32.36
5827103,2020,2020 - 2029,12,"Allendestraße (Müggelspree, id: 5827103, fluss-km: 35.00)",32.34008064516129,32.33,32.36
5827700,1960,1960 - 1969,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.825125448028675,29.319000000000003,30.291
5827700,1960,1960 - 1969,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.9746062992126,29.26,30.47
5827700,1960,1960 - 1969,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.903082437275987,29.279,30.43
5827700,1960,1960 - 1969,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.83937037037037,29.4745,30.12
5827700,1960,1960 - 1969,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.636308243727598,29.31,30.102
5827700,1960,1960 - 1969,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.447111111111113,29.1445,29.9555
5827700,1960,1960 - 1969,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.32688172043011,29,29.711
5827700,1960,1960 - 1969,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.264910394265232,29,29.512999999999998
5827700,1960,1960 - 1969,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.371814814814815,29.13,29.7055
5827700,1960,1960 - 1969,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.395913978494622,29.169,29.73
5827700,1960,1960 - 1969,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.5599,29.31,29.87
5827700,1960,1960 - 1969,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.725387096774195,29.304499999999997,30.15
5827700,1970,1970 - 1979,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.77841935483871,29.39,30.6355
5827700,1970,1970 - 1979,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.73241134751773,29.460500000000003,30.0895
5827700,1970,1970 - 1979,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.728774193548386,29.48,30.575499999999998
5827700,1970,1970 - 1979,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.752166666666668,29.32,30.6405
5827700,1970,1970 - 1979,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.55106451612903,29.2445,30.111000000000004
5827700,1970,1970 - 1979,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.417833333333334,29.27,29.670500000000004
5827700,1970,1970 - 1979,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.335838709677418,29.134500000000003,29.54
5827700,1970,1970 - 1979,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.34032258064516,29.11,29.71
5827700,1970,1970 - 1979,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.367766666666668,29.15,29.84
5827700,1970,1970 - 1979,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.46,29.25,29.95
5827700,1970,1970 - 1979,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.600633333333334,29.31,30.0505
5827700,1970,1970 - 1979,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.713129032258063,29.36,30.331000000000003
5827700,1980,1980 - 1989,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.856483870967743,29.4945,30.38
5827700,1980,1980 - 1989,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.885053003533567,29.51,30.29
5827700,1980,1980 - 1989,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.85741935483871,29.47,30.4555
5827700,1980,1980 - 1989,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.8129,29.41,30.27
5827700,1980,1980 - 1989,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.59548387096774,29.34,29.9155
5827700,1980,1980 - 1989,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.5127,29.3,29.8415
5827700,1980,1980 - 1989,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.426516129032258,29.19,29.831000000000003
5827700,1980,1980 - 1989,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.45506451612903,29.26,29.8655
5827700,1980,1980 - 1989,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.444666666666667,29.3195,29.630999999999997
5827700,1980,1980 - 1989,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.510806451612904,29.35,29.83
5827700,1980,1980 - 1989,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.583233333333332,29.37,30.0505
5827700,1980,1980 - 1989,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.690193548387096,29.46,30.1655
5827700,1990,1990 - 1999,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.59616129032258,29.36,30.03
5827700,1990,1990 - 1999,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.620070921985814,29.41,30.06
5827700,1990,1990 - 1999,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.616967741935483,29.384500000000003,29.99
5827700,1990,1990 - 1999,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.5828,29.35,30.2605
5827700,1990,1990 - 1999,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.43358064516129,29.26,29.7055
5827700,1990,1990 - 1999,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.4028,29.25,29.7805
5827700,1990,1990 - 1999,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.34032258064516,29.24,29.501
5827700,1990,1990 - 1999,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.306451612903224,29.24,29.3955
5827700,1990,1990 - 1999,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.3671,29.26,29.5705
5827700,1990,1990 - 1999,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.375967741935483,29.28,29.47
5827700,1990,1990 - 1999,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.450833333333332,29.3195,29.62
5827700,1990,1990 - 1999,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.525806451612905,29.3645,29.805500000000002
5827700,2000,2000 - 2009,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.502193548387098,29.36,29.8355
5827700,2000,2000 - 2009,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.56363957597173,29.38,29.788999999999998
5827700,2000,2000 - 2009,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.573387096774194,29.3445,29.8655
5827700,2000,2000 - 2009,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.474966666666667,29.2895,29.7905
5827700,2000,2000 - 2009,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.335290322580644,29.25,29.45
5827700,2000,2000 - 2009,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.3053,29.23,29.3905
5827700,2000,2000 - 2009,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.315161290322582,29.23,29.43
5827700,2000,2000 - 2009,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.32551612903226,29.25,29.47
5827700,2000,2000 - 2009,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.33363333333333,29.27,29.441000000000003
5827700,2000,2000 - 2009,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.36858064516129,29.29,29.51
5827700,2000,2000 - 2009,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.4259,29.31,29.66
5827700,2000,2000 - 2009,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.432129032258064,29.32,29.59
5827700,2010,2010 - 2019,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.659193548387098,29.374499999999998,30.3855
5827700,2010,2010 - 2019,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.643439716312056,29.39,30.317999999999998
5827700,2010,2010 - 2019,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.570064516129033,29.36,29.8655
5827700,2010,2010 - 2019,04,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.454733333333333,29.32,29.6505
5827700,2010,2010 - 2019,05,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.360870967741935,29.27,29.54
5827700,2010,2010 - 2019,06,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.369933333333332,29.26,29.76
5827700,2010,2010 - 2019,07,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.381064516129033,29.25,29.72
5827700,2010,2010 - 2019,08,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.397483870967744,29.26,29.892
5827700,2010,2010 - 2019,09,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.373733333333334,29.2695,29.59
5827700,2010,2010 - 2019,10,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.42906451612903,29.28,29.64
5827700,2010,2010 - 2019,11,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.4846,29.3,29.8125
5827700,2010,2010 - 2019,12,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.562225806451615,29.3345,30.05
5827700,2020,2020 - 2029,01,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.484645161290324,29.38,29.775999999999996
5827700,2020,2020 - 2029,02,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.57281690140845,29.4,29.94
5827700,2020,2020 - 2029,03,"Sophienwerder (Spree, id: 5827700, fluss-km: 0.60)",29.446387096774192,29.326999999999998,29.583
